text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
FSU gets the Gold Plated BOHICA vs. UF with the 38-22 victory in the swamp! 5 in a row! Go Noles!,FALSE,0,NA,11/25/17 20:41,FALSE,NA,9.34522E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WalterSachs2,0,FALSE,FALSE,NA,NA
RT @WayneMcGaheeIII: Final: #FSU beats UF for the 5th straight season https://t.co/8V3TfY7qoR,FALSE,0,NA,11/25/17 20:40,FALSE,NA,9.34522E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SidneyDavis19,12,TRUE,FALSE,NA,NA
RT @WayneMcGaheeIII: Final: #FSU beats UF for the 5th straight season https://t.co/8V3TfY7qoR,FALSE,0,NA,11/25/17 20:40,FALSE,NA,9.34522E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nolesfan2011,12,TRUE,FALSE,NA,NA
RT @WayneMcGaheeIII: Final: #FSU beats UF for the 5th straight season https://t.co/8V3TfY7qoR,FALSE,0,NA,11/25/17 20:39,FALSE,NA,9.34522E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NoleSports,12,TRUE,FALSE,NA,NA
RT @WayneMcGaheeIII: Final: #FSU beats UF for the 5th straight season https://t.co/8V3TfY7qoR,FALSE,0,NA,11/25/17 20:39,FALSE,NA,9.34522E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TDOnline,12,TRUE,FALSE,NA,NA
Final: #FSU beats UF for the 5th straight season https://t.co/8V3TfY7qoR,FALSE,47,NA,11/25/17 20:39,FALSE,NA,9.34522E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WayneMcGaheeIII,12,FALSE,FALSE,NA,NA
Confident Iâ€™ll never witness a FSU loss to UF in my time at FSU,FALSE,5,NA,11/25/17 20:39,FALSE,NA,9.34522E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Awhiite17,0,FALSE,FALSE,NA,NA
RT @Noles247: #FSU leads #UF 38-22 with 37 seconds left: https://t.co/bzyYkQUnLx via @Noles247,FALSE,0,NA,11/25/17 20:38,FALSE,NA,9.34522E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DHallNole,1,TRUE,FALSE,NA,NA
"RT @GableBailey: â€œPeople only go to FSU because they canâ€™t get into UFâ€ùMe:#RivalryWeek #beatUF https://t.co/gAy4NZ1HxZ",FALSE,0,NA,11/25/17 20:38,FALSE,NA,9.34522E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LibbeyLeahh,17,TRUE,FALSE,NA,NA
How many times UF lost to FSU in a row? https://t.co/xEysFVgeQl,FALSE,113,NA,11/25/17 20:37,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CjWilson850,111,FALSE,FALSE,NA,NA
That failed UF fake extra point was delicious frosting on this beatdown cake. #noles #fsuvuf #FSU #UFHateWeek,FALSE,16,NA,11/25/17 20:37,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seanmbartley,4,FALSE,FALSE,NA,NA
FSU...  with a fabulous win over UF!,FALSE,2,NA,11/25/17 20:35,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JRhardingfsu,0,FALSE,FALSE,NA,NA
Why would UF make this game their senior day game knowing this senior class has never beaten FSUí _í¸‚ #FSUvsUF,FALSE,17,NA,11/25/17 20:35,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DomTayy,2,FALSE,FALSE,NA,NA
RT @Hknep24: i donâ€™t ever wanna hear UF kids say anything bad ab FSU again lmao #FSUvsUF,FALSE,0,NA,11/25/17 20:35,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kaitlynvcarroll,1,TRUE,FALSE,NA,NA
#FSU leads #UF 38-22 with 37 seconds left: https://t.co/bzyYkQUnLx via @Noles247,FALSE,10,NA,11/25/17 20:34,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Noles247,1,FALSE,FALSE,NA,NA
RT @ahamr01: Comparing FSU/UF to USF/UCF is like comparing Mercedes/BMW to FIAT/Smartcar,FALSE,0,NA,11/25/17 20:34,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Young_Ali13,76,TRUE,FALSE,NA,NA
i donâ€™t ever wanna hear UF kids say anything bad ab FSU again lmao #FSUvsUF,FALSE,4,NA,11/25/17 20:34,FALSE,NA,9.34521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hknep24,1,FALSE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:33,FALSE,NA,9.3452E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",confirmed104,34,TRUE,FALSE,NA,NA
RT @fsuzeigler: FSU hasnâ€™t lost to UF in Gainesville since @emclem__  was in 8th grade. She is now in graduate school at Northwestern.,FALSE,0,NA,11/25/17 20:32,FALSE,NA,9.3452E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheDadTally80,1,TRUE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:32,FALSE,NA,9.3452E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KDilworthX,34,TRUE,FALSE,NA,NA
"FSU football did bad this year, but at least not UF bad",FALSE,29,NA,11/25/17 20:32,FALSE,NA,9.3452E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_JoseABeltran_,41,FALSE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:32,FALSE,NA,9.3452E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Susie487,34,TRUE,FALSE,NA,NA
@chucktodd It's really remarkable how much the program in Hogtown has fallen.   I think FSU will be decent next yeaâ€_ https://t.co/yFj1KFC5a1,FALSE,0,chucktodd,11/25/17 20:31,TRUE,9.34515E+17,9.3452E+17,50325797,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",steveschale,0,FALSE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:30,FALSE,NA,9.3452E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mowermanz71,34,TRUE,FALSE,NA,NA
FSU hasnâ€™t lost to UF in Gainesville since @emclem__  was in 8th grade. She is now in graduate school at Northwestern.,FALSE,56,NA,11/25/17 20:28,FALSE,NA,9.34519E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fsuzeigler,1,FALSE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:28,FALSE,NA,9.34519E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chip_850,34,TRUE,FALSE,NA,NA
when will UF ever beat FSU ?,FALSE,3,NA,11/25/17 20:27,FALSE,NA,9.34519E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TyTooHollywood,10,FALSE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:27,FALSE,NA,9.34519E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V850404,34,TRUE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:25,FALSE,NA,9.34518E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FSUNOLES1,34,TRUE,FALSE,NA,NA
RT @ahamr01: Comparing FSU/UF to USF/UCF is like comparing Mercedes/BMW to FIAT/Smartcar,FALSE,0,NA,11/25/17 20:25,FALSE,NA,9.34518E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JJZambito,76,TRUE,FALSE,NA,NA
"RT @Andrew_Miller36: #UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,0,NA,11/25/17 20:24,FALSE,NA,9.34518E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BenCoalition,34,TRUE,FALSE,NA,NA
FSU beating UF is like Christmas in that it happens every year and is fully endorsed by God,FALSE,5,NA,11/25/17 20:24,FALSE,NA,9.34518E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BSMitchell1,1,FALSE,FALSE,NA,NA
"#UF fans emptying the stadium, and the #FSU fans chanting the warchant are louder than Florida's band.",FALSE,180,NA,11/25/17 20:24,FALSE,NA,9.34518E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Andrew_Miller36,34,FALSE,FALSE,NA,NA
Scott Frost you are more likely to beat FSU at UCF than at UF. Just something to think about when weighing options í _í¸_,FALSE,11,NA,11/25/17 20:23,FALSE,NA,9.34518E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dawgsfan34,2,FALSE,FALSE,NA,NA
"RT @Warchant: Hey #FSU fans, your #Noles just won at UF (again) so celebrate with a new Facebook or Twitter header. https://t.co/rtWnkucsWX",FALSE,0,NA,11/25/17 20:19,FALSE,NA,9.34517E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaxsurfken,198,TRUE,FALSE,NA,NA
"RT @osfsu: Blackman to Auden Tate for a touchdown. So really Matthew Thomas to Auden Tate for a touchdown. Anyways, FSU up 38-16 in the 4â€_",FALSE,0,NA,11/25/17 20:17,FALSE,NA,9.34516E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FSUNoles02,2,TRUE,FALSE,NA,NA
RT @WayneMcGaheeIII: Great catch by Auden Tate makes it 38-16 #FSU over UF.,FALSE,0,NA,11/25/17 20:16,FALSE,NA,9.34516E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nkelvy,3,TRUE,FALSE,NA,NA
"RT @osfsu: Blackman to Auden Tate for a touchdown. So really Matthew Thomas to Auden Tate for a touchdown. Anyways, FSU up 38-16 in the 4â€_",FALSE,0,NA,11/25/17 20:15,FALSE,NA,9.34516E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shesgotitall79,2,TRUE,FALSE,NA,NA
RT @WayneMcGaheeIII: Great catch by Auden Tate makes it 38-16 #FSU over UF.,FALSE,0,NA,11/25/17 20:15,FALSE,NA,9.34516E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DocTaughtMe,3,TRUE,FALSE,NA,NA
Great catch by Auden Tate makes it 38-16 #FSU over UF.,FALSE,9,NA,11/25/17 20:15,FALSE,NA,9.34516E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WayneMcGaheeIII,3,FALSE,FALSE,NA,NA
"Blackman to Auden Tate for a touchdown. So really Matthew Thomas to Auden Tate for a touchdown. Anyways, FSU up 3â€_ https://t.co/J9GCC7jX3D",FALSE,15,NA,11/25/17 20:15,TRUE,NA,9.34516E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",osfsu,2,FALSE,FALSE,NA,NA
"RT @AriyaMassoudi: Derwin James on balancing offers between #FSU and #UF in high school: â€œI got an (FSU) tatoo in 9th grade, I knew where Iâ€_",FALSE,0,NA,11/25/17 20:12,FALSE,NA,9.34515E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jamar407,123,TRUE,FALSE,NA,NA
"RT @BSonnone: UF has the No. 103 offense nationally (S&amp;P+). FSU's defense has played really well against a bad unit, but just allowed 12-plâ€_",FALSE,0,NA,11/25/17 20:12,FALSE,NA,9.34515E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SeminoleOf2016,10,TRUE,FALSE,NA,NA
This play sums up both FSU and UFâ€™s season https://t.co/eU0cHA1Cxw,FALSE,5,NA,11/25/17 20:10,FALSE,NA,9.34515E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",reganward5,0,FALSE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:10,FALSE,NA,9.34515E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mlinzyffighter,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:08,FALSE,NA,9.34514E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JBennett_03,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:07,FALSE,NA,9.34514E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taylorlax20,41,TRUE,FALSE,NA,NA
The rout is on in Gainesville. 4-6 FSU destroying 4-6 UF. 38-16. Going to be bowl eligible. I want New York.,FALSE,2,NA,11/25/17 20:07,FALSE,NA,9.34514E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KilroyFSU,1,FALSE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:07,FALSE,NA,9.34514E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MixedByPrice,41,TRUE,FALSE,NA,NA
@UF can you please show up to the football field next year? I actually wanted to experience a good game at least once while at FSU,FALSE,1,UF,11/25/17 20:06,FALSE,NA,9.34514E+17,44168607,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hobson_drew,0,FALSE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bailey_Allen97,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",B_Parham12,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",souljafied,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Johnny_Taylor10,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ladajaaa_,41,TRUE,FALSE,NA,NA
RT @Warchant: Florida State back in the end zone on a 10-yard run by Cam Akers. #FSU now leads UF 31-16. Game updates on https://t.co/wBSINâ€_,FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rkbaird2,5,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:04,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeartGlitcher,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:03,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ariyana_nicolee,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:03,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcmullenforus,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:03,FALSE,NA,9.34513E+17,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",King_Hibachi,41,TRUE,FALSE,NA,NA
I don't usually complain about announcers. They're inconsequential. But this crew is so bad...how far FSU&amp;UF have fâ€_ https://t.co/x1jt8Di6Ft,FALSE,2,NA,11/25/17 20:03,TRUE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KilroyFSU,0,FALSE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:03,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CharlieBattiste,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1andyclark79,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dough_Da_Goer,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jlove_40,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lukasburchett,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StiflerTheGreat,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ddemarco29,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neylanmadison,41,TRUE,FALSE,NA,NA
"RT @Noles247: Cam Akers finds the end zone from 15-yards out. FSU leads UF 31-16 w/ 11:21 remaining. https://t.co/EJDeRXCgqO",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KEK5867,5,TRUE,FALSE,NA,NA
RT @Warchant: Florida State back in the end zone on a 10-yard run by Cam Akers. #FSU now leads UF 31-16. Game updates on https://t.co/wBSINâ€_,FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1992nole,5,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RealLeslieJ,41,TRUE,FALSE,NA,NA
"RT @Noles247: Cam Akers finds the end zone from 15-yards out. FSU leads UF 31-16 w/ 11:21 remaining. https://t.co/EJDeRXCgqO",FALSE,0,NA,11/25/17 20:02,FALSE,NA,9.34513E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wtn3108,5,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cpalmer34,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joe_kucky52,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kilbster,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FSUNoles02,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Davontai2,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ginasoricelli,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeismanG,41,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PYeezy_6,41,TRUE,FALSE,NA,NA
"RT @Noles247: Cam Akers finds the end zone from 15-yards out. FSU leads UF 31-16 w/ 11:21 remaining. https://t.co/EJDeRXCgqO",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KDilworthX,5,TRUE,FALSE,NA,NA
"RT @NoleGameday: TOCUHDOWN Cam Akers. #FSU 31 - UF 1611:21 - 4th Q https://t.co/G5OFcGjBqo",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zasar909,41,TRUE,FALSE,NA,NA
"RT @Noles247: Cam Akers finds the end zone from 15-yards out. FSU leads UF 31-16 w/ 11:21 remaining. https://t.co/EJDeRXCgqO",FALSE,0,NA,11/25/17 20:01,FALSE,NA,9.34512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shesgotitall79,5,TRUE,FALSE,NA,NA
